"Longitude (x)","Latitude (y)","Station Name","Climate ID","Date/Time","Year","Month","Day","Data Quality","Max Temp (°C)","Max Temp Flag","Min Temp (°C)","Min Temp Flag","Mean Temp (°C)","Mean Temp Flag","Heat Deg Days (°C)","Heat Deg Days Flag","Cool Deg Days (°C)","Cool Deg Days Flag","Total Rain (mm)","Total Rain Flag","Total Snow (cm)","Total Snow Flag","Total Precip (mm)","Total Precip Flag","Snow on Grnd (cm)","Snow on Grnd Flag","Dir of Max Gust (10s deg)","Dir of Max Gust Flag","Spd of Max Gust (km/h)","Spd of Max Gust Flag"
"-114.01","51.12","CALGARY INTL A","3031092","2022-01-01","2022","01","01","","-0.3","","-25.3","","-12.8","","30.8","","0.0","","0.0","","0.0","","0.0","","8","","27","","68",""
"-114.01","51.12","CALGARY INTL A","3031092","2022-01-02","2022","01","02","","1.4","","-14.8","","-6.7","","24.7","","0.0","","0.0","","0.2","","0.2","","9","E","25","","73",""
"-114.01","51.12","CALGARY INTL A","3031092","2022-01-03","2022","01","03","","-14.7","","-25.2","","-20.0","","38.0","","0.0","","0.0","","0.6","","0.4","","9","","35","","45",""
"-114.01","51.12","CALGARY INTL A","3031092","2022-01-04","2022","01","04","","-24.4","","-29.0","","-26.7","","44.7","","0.0","","0.0","","2.3","","2.0","","9","","33","","54",""
"-114.01","51.12","CALGARY INTL A","3031092","2022-01-05","2022","01","05","","-24.1","","-28.6","","-26.4","","44.4","","0.0","","0.0","","0.0","T","0.0","T","9","","","M","","M"
"-114.01","51.12","CALGARY INTL A","3031092","2022-01-06","2022","01","06","","-23.4","","-29.7","","-26.6","","44.6","","0.0","","0.0","","0.0","T","0.0","T","10","","","M","","M"
"-114.01","51.12","CALGARY INTL A","3031092","2022-01-07","2022","01","07","","-22.3","","-24.2","","-23.3","","41.3","","0.0","","0.0","","0.0","T","0.0","T","10","","36","","36",""
"-114.01","51.12","CALGARY INTL A","3031092","2022-01-08","2022","01","08","","-14.4","","-24.1","","-19.3","","37.3","","0.0","","0.0","","0.0","T","0.0","T","10","","","M","","M"
"-114.01","51.12","CALGARY INTL A","3031092","2022-01-09","2022","01","09","","3.4","","-24.1","","-10.4","","28.4","","0.0","","0.0","","0.0","","0.0","","","","","M","","M"
"-114.01","51.12","CALGARY INTL A","3031092","2022-01-10","2022","01","10","","9.1","","-7.1","","1.0","","17.0","","0.0","","0.0","","0.0","","0.0","","10","","28","","73",""
"-114.01","51.12","CALGARY INTL A","3031092","2022-01-11","2022","01","11","","9.3","","-5.4","","2.0","","16.0","","0.0","","0.0","","0.0","","0.0","","7","","29","","72",""
"-114.01","51.12","CALGARY INTL A","3031092","2022-01-12","2022","01","12","","9.8","","-0.2","","4.8","","13.2","","0.0","","0.0","","0.0","","0.0","","5","","29","","51",""
"-114.01","51.12","CALGARY INTL A","3031092","2022-01-13","2022","01","13","","10.1","","-2.0","","4.1","","13.9","","0.0","","0.0","","0.0","T","0.0","T","3","","36","","47",""
"-114.01","51.12","CALGARY INTL A","3031092","2022-01-14","2022","01","14","","8.3","","-1.7","","3.3","","14.7","","0.0","","0.0","","0.0","","0.0","","2","","30","","63",""
"-114.01","51.12","CALGARY INTL A","3031092","2022-01-15","2022","01","15","","9.7","","-1.3","","4.2","","13.8","","0.0","","0.0","","0.0","","0.0","","3","","30","","63",""
"-114.01","51.12","CALGARY INTL A","3031092","2022-01-16","2022","01","16","","7.7","","-5.4","","1.2","","16.8","","0.0","","0.0","","0.0","","0.0","","2","","30","","32",""
"-114.01","51.12","CALGARY INTL A","3031092","2022-01-17","2022","01","17","","11.4","","-11.1","","0.2","","17.8","","0.0","","0.0","","0.0","T","0.0","T","2","","3","","83",""
"-114.01","51.12","CALGARY INTL A","3031092","2022-01-18","2022","01","18","","-11.2","","-18.1","","-14.7","","32.7","","0.0","","0.0","","0.2","","0.2","","2","","35","","70",""
"-114.01","51.12","CALGARY INTL A","3031092","2022-01-19","2022","01","19","","-11.1","","-20.8","","-16.0","","34.0","","0.0","","0.0","","0.0","T","0.0","T","2","","","M","","M"
"-114.01","51.12","CALGARY INTL A","3031092","2022-01-20","2022","01","20","","9.8","","-13.1","","-1.7","","19.7","","0.0","","0.2","","0.0","","0.2","","1","","29","","67",""
"-114.01","51.12","CALGARY INTL A","3031092","2022-01-21","2022","01","21","","5.0","","-2.0","","1.5","","16.5","","0.0","","0.0","","0.0","","0.0","","2","","30","","39",""
"-114.01","51.12","CALGARY INTL A","3031092","2022-01-22","2022","01","22","","12.3","","-1.0","","5.7","","12.3","","0.0","","0.0","","0.0","","0.0","","1","","29","","58",""
"-114.01","51.12","CALGARY INTL A","3031092","2022-01-23","2022","01","23","","13.9","","-1.3","","6.3","","11.7","","0.0","","0.0","","0.0","","0.0","","1","","28","","48",""
"-114.01","51.12","CALGARY INTL A","3031092","2022-01-24","2022","01","24","","2.6","","-1.6","","0.5","","17.5","","0.0","","0.0","","0.0","T","0.0","T","0","T","35","","55",""
"-114.01","51.12","CALGARY INTL A","3031092","2022-01-25","2022","01","25","","9.4","","-6.5","","1.5","","16.5","","0.0","","0.0","","0.0","","0.0","","0","T","29","","66",""
"-114.01","51.12","CALGARY INTL A","3031092","2022-01-26","2022","01","26","","5.4","","-3.7","","0.9","","17.1","","0.0","","0.0","","0.0","","0.0","","0","T","36","","58",""
"-114.01","51.12","CALGARY INTL A","3031092","2022-01-27","2022","01","27","","9.1","","-9.4","","-0.2","","18.2","","0.0","","0.0","","0.0","","0.0","","0","T","28","","51",""
"-114.01","51.12","CALGARY INTL A","3031092","2022-01-28","2022","01","28","","12.1","","-1.7","","5.2","","12.8","","0.0","","0.0","","0.0","","0.0","","","","29","","51",""
"-114.01","51.12","CALGARY INTL A","3031092","2022-01-29","2022","01","29","","8.5","","-2.9","","2.8","","15.2","","0.0","","0.0","","0.0","","0.0","","","","28","","48",""
"-114.01","51.12","CALGARY INTL A","3031092","2022-01-30","2022","01","30","","10.0","","-1.9","","4.1","","13.9","","0.0","","0.0","","0.0","","0.0","","","","28","","52",""
"-114.01","51.12","CALGARY INTL A","3031092","2022-01-31","2022","01","31","","3.6","","-16.1","","-6.3","","24.3","","0.0","","0.0","","0.4","","0.4","","0","T","36","","85",""
"-114.01","51.12","CALGARY INTL A","3031092","2022-02-01","2022","02","01","","-16.0","","-22.4","","-19.2","","37.2","","0.0","","0.0","","2.2","","2.2","","1","","","M","","M"
"-114.01","51.12","CALGARY INTL A","3031092","2022-02-02","2022","02","02","","-18.2","","-25.5","","-21.9","","39.9","","0.0","","0.0","","0.0","T","0.0","T","2","","19","","42",""
"-114.01","51.12","CALGARY INTL A","3031092","2022-02-03","2022","02","03","","-6.9","","-19.4","","-13.2","","31.2","","0.0","","0.0","","0.0","T","0.0","T","2","","35","","46",""
"-114.01","51.12","CALGARY INTL A","3031092","2022-02-04","2022","02","04","","8.0","","-17.2","","-4.6","","22.6","","0.0","","0.0","","0.0","T","0.0","T","2","","28","","65",""
"-114.01","51.12","CALGARY INTL A","3031092","2022-02-05","2022","02","05","","","M","","M","","M","","M","","M","0.0","","0.0","","0.0","","0","T","28","","58",""
"-114.01","51.12","CALGARY INTL A","3031092","2022-02-06","2022","02","06","","","M","","M","","M","","M","","M","0.0","","0.0","","0.0","","","","28","","67",""
"-114.01","51.12","CALGARY INTL A","3031092","2022-02-07","2022","02","07","","","M","","M","","M","","M","","M","","M","","M","","M","","","27","","72",""
"-114.01","51.12","CALGARY INTL A","3031092","2022-02-08","2022","02","08","","9.8","","3.2","","6.5","","11.5","","0.0","","0.0","","0.0","","0.0","","","","30","","60",""
"-114.01","51.12","CALGARY INTL A","3031092","2022-02-09","2022","02","09","","13.5","","0.3","","6.9","","11.1","","0.0","","0.0","","0.0","","0.0","","","","29","","59",""
"-114.01","51.12","CALGARY INTL A","3031092","2022-02-10","2022","02","10","","13.4","","-1.6","","5.9","","12.1","","0.0","","0.0","","0.0","","0.0","","","","29","","60",""
"-114.01","51.12","CALGARY INTL A","3031092","2022-02-11","2022","02","11","","1.6","","-4.3","","-1.4","","19.4","","0.0","","0.0","","0.0","","0.0","","","","35","","62",""
"-114.01","51.12","CALGARY INTL A","3031092","2022-02-12","2022","02","12","","7.8","","-3.6","","2.1","","15.9","","0.0","","0.0","","0.0","","0.0","","","","29","","42",""
"-114.01","51.12","CALGARY INTL A","3031092","2022-02-13","2022","02","13","","9.3","","-1.7","","3.8","","14.2","","0.0","","0.0","","0.0","","0.0","","","","28","","48",""
"-114.01","51.12","CALGARY INTL A","3031092","2022-02-14","2022","02","14","","0.2","","-4.1","","-2.0","","20.0","","0.0","","0.0","","2.0","","1.4","","2","E","","M","","M"
"-114.01","51.12","CALGARY INTL A","3031092","2022-02-15","2022","02","15","","-1.2","","-7.2","","-4.2","","22.2","","0.0","","0.0","","7.2","","5.5","","2","","36","","51",""
"-114.01","51.12","CALGARY INTL A","3031092","2022-02-16","2022","02","16","","-2.6","","-12.2","","-7.4","","25.4","","0.0","","0.0","","5.0","","2.4","","12","","","M","","M"
"-114.01","51.12","CALGARY INTL A","3031092","2022-02-17","2022","02","17","","8.1","","-8.9","","-0.4","","18.4","","0.0","","0.0","","0.0","","0.0","","8","","27","","64",""
"-114.01","51.12","CALGARY INTL A","3031092","2022-02-18","2022","02","18","","-0.1","","-11.0","","-5.6","","23.6","","0.0","","0.0","","1.5","","1.0","","1","","6","","43",""
"-114.01","51.12","CALGARY INTL A","3031092","2022-02-19","2022","02","19","","9.6","","-5.0","","2.3","","15.7","","0.0","","0.0","","0.0","T","0.0","T","0","T","30","","53",""
"-114.01","51.12","CALGARY INTL A","3031092","2022-02-20","2022","02","20","","-5.0","","-20.6","","-12.8","","30.8","","0.0","","0.0","","9.8","","8.9","","4","","4","","58",""
"-114.01","51.12","CALGARY INTL A","3031092","2022-02-21","2022","02","21","","-19.4","","-23.6","","-21.5","","39.5","","0.0","","0.0","","1.0","","0.8","","9","","","M","","M"
"-114.01","51.12","CALGARY INTL A","3031092","2022-02-22","2022","02","22","","-18.3","","-26.2","","-22.3","","40.3","","0.0","","0.0","","0.0","T","0.0","T","9","","","M","","M"
"-114.01","51.12","CALGARY INTL A","3031092","2022-02-23","2022","02","23","","-9.3","","-27.0","","-18.2","","36.2","","0.0","","0.0","","0.0","T","0.0","T","9","","","M","","M"
"-114.01","51.12","CALGARY INTL A","3031092","2022-02-24","2022","02","24","","-5.2","","-9.7","","-7.5","","25.5","","0.0","","0.0","","3.8","","2.0","","8","","36","","41",""
"-114.01","51.12","CALGARY INTL A","3031092","2022-02-25","2022","02","25","","2.4","","-13.8","","-5.7","","23.7","","0.0","","0.0","","0.0","","0.0","","11","","30","","39",""
"-114.01","51.12","CALGARY INTL A","3031092","2022-02-26","2022","02","26","","9.4","","-7.2","","1.1","","16.9","","0.0","","0.0","","0.0","","0.0","","10","","30","","51",""
"-114.01","51.12","CALGARY INTL A","3031092","2022-02-27","2022","02","27","","10.1","","3.1","","6.6","","11.4","","0.0","","0.0","","0.0","","0.0","","5","","29","","57",""
"-114.01","51.12","CALGARY INTL A","3031092","2022-02-28","2022","02","28","","","M","","M","","M","","M","","M","0.0","","0.0","","0.0","","3","","28","","35",""
"-114.01","51.12","CALGARY INTL A","3031092","2022-03-01","2022","03","01","","12.3","","-6.7","","2.8","","15.2","","0.0","","0.0","","0.0","","0.0","","2","","29","","45",""
"-114.01","51.12","CALGARY INTL A","3031092","2022-03-02","2022","03","02","","","M","","M","","M","","M","","M","0.0","","1.2","","1.2","","2","","","M","","M"
"-114.01","51.12","CALGARY INTL A","3031092","2022-03-03","2022","03","03","","-6.2","","-9.6","","-7.9","","25.9","","0.0","","0.0","","5.6","","4.7","","2","","","M","","M"
"-114.01","51.12","CALGARY INTL A","3031092","2022-03-04","2022","03","04","","-5.8","","-10.6","","-8.2","","26.2","","0.0","","0.0","","2.0","","1.2","","7","","34","","42",""
"-114.01","51.12","CALGARY INTL A","3031092","2022-03-05","2022","03","05","","-1.8","","-10.0","","-5.9","","23.9","","0.0","","0.0","","0.4","","0.4","","6","","3","","35",""
"-114.01","51.12","CALGARY INTL A","3031092","2022-03-06","2022","03","06","","1.1","","-7.1","","-3.0","","21.0","","0.0","","0.0","","0.0","T","0.0","T","4","","1","","35",""
"-114.01","51.12","CALGARY INTL A","3031092","2022-03-07","2022","03","07","","4.2","","-6.8","","-1.3","","19.3","","0.0","","0.0","","0.0","T","0.0","T","3","","36","","68",""
"-114.01","51.12","CALGARY INTL A","3031092","2022-03-08","2022","03","08","","","M","","M","","M","","M","","M","0.0","","0.6","","0.6","","3","","1","","61",""
"-114.01","51.12","CALGARY INTL A","3031092","2022-03-09","2022","03","09","","","M","","M","","M","","M","","M","0.0","","0.0","T","0.0","T","3","","3","","35",""
"-114.01","51.12","CALGARY INTL A","3031092","2022-03-10","2022","03","10","","","M","","M","","M","","M","","M","0.0","","0.0","","0.0","","4","","36","","54",""
"-114.01","51.12","CALGARY INTL A","3031092","2022-03-11","2022","03","11","","5.2","","-15.6","","-5.2","","23.2","","0.0","","0.0","","0.0","","0.0","","4","","28","","54",""
"-114.01","51.12","CALGARY INTL A","3031092","2022-03-12","2022","03","12","","9.5","","1.1","","5.3","","12.7","","0.0","","0.0","","0.0","","0.0","","2","","29","","53",""
"-114.01","51.12","CALGARY INTL A","3031092","2022-03-13","2022","03","13","","3.5","","-2.2","","0.7","","17.3","","0.0","","0.0","","0.0","","0.0","","1","","","M","","M"
"-114.01","51.12","CALGARY INTL A","3031092","2022-03-14","2022","03","14","","12.7","","-2.4","","5.2","","12.8","","0.0","","0.0","","0.0","T","0.0","T","0","T","26","","53",""
"-114.01","51.12","CALGARY INTL A","3031092","2022-03-15","2022","03","15","","12.4","","-0.7","","5.9","","12.1","","0.0","","0.0","","0.0","","0.0","","0","T","28","","64",""
"-114.01","51.12","CALGARY INTL A","3031092","2022-03-16","2022","03","16","","9.7","","0.4","","5.1","","12.9","","0.0","","0.0","T","0.0","","0.0","T","0","T","28","","52",""
"-114.01","51.12","CALGARY INTL A","3031092","2022-03-17","2022","03","17","","12.1","","-2.8","","4.7","","13.3","","0.0","","0.0","","0.0","","0.0","","","","30","","46",""
"-114.01","51.12","CALGARY INTL A","3031092","2022-03-18","2022","03","18","","10.3","","-4.1","","3.1","","14.9","","0.0","","0.0","","0.0","","0.0","","","","29","","42",""
"-114.01","51.12","CALGARY INTL A","3031092","2022-03-19","2022","03","19","","11.8","","-4.2","","3.8","","14.2","","0.0","","0.0","","0.0","","0.0","","","","","M","","M"
"-114.01","51.12","CALGARY INTL A","3031092","2022-03-20","2022","03","20","","5.5","","-1.5","","2.0","","16.0","","0.0","","0.0","","0.8","","0.6","","0","T","35","","58",""
"-114.01","51.12","CALGARY INTL A","3031092","2022-03-21","2022","03","21","","11.2","","0.3","","5.8","","12.2","","0.0","","0.0","","0.0","","0.0","","0","T","30","","49",""
"-114.01","51.12","CALGARY INTL A","3031092","2022-03-22","2022","03","22","","15.2","","-1.0","","7.1","","10.9","","0.0","","0.0","","0.0","","0.0","","","","29","","33",""
"-114.01","51.12","CALGARY INTL A","3031092","2022-03-23","2022","03","23","","18.4","","1.1","","9.8","","8.2","","0.0","","0.0","T","0.0","","0.0","T","","","2","","79",""
"-114.01","51.12","CALGARY INTL A","3031092","2022-03-24","2022","03","24","","5.7","","-2.7","","1.5","","16.5","","0.0","","0.0","","0.4","","0.4","","0","T","35","","78",""
"-114.01","51.12","CALGARY INTL A","3031092","2022-03-25","2022","03","25","","8.6","","-6.2","","1.2","","16.8","","0.0","","0.0","","0.0","","0.0","","","","13","","36",""
