"Longitude (x)","Latitude (y)","Station Name","Climate ID","Date/Time","Year","Month","Day","Data Quality","Max Temp (°C)","Max Temp Flag","Min Temp (°C)","Min Temp Flag","Mean Temp (°C)","Mean Temp Flag","Heat Deg Days (°C)","Heat Deg Days Flag","Cool Deg Days (°C)","Cool Deg Days Flag","Total Rain (mm)","Total Rain Flag","Total Snow (cm)","Total Snow Flag","Total Precip (mm)","Total Precip Flag","Snow on Grnd (cm)","Snow on Grnd Flag","Dir of Max Gust (10s deg)","Dir of Max Gust Flag","Spd of Max Gust (km/h)","Spd of Max Gust Flag"
"-114.01","51.12","CALGARY INTL A","3031092","2023-05-29","2023","05","29","","25.6","","9.9","","17.8","","0.2","","0.0","","0.0","T","0.0","","0.0","T","","","30","","42",""
"-114.01","51.12","CALGARY INTL A","3031092","2023-05-30","2023","05","30","","25.1","","11.6","","18.4","","0.0","","0.4","","0.2","","0.0","","0.2","","","","33","","75",""
"-114.01","51.12","CALGARY INTL A","3031092","2023-05-31","2023","05","31","","24.7","","9.9","","17.3","","0.7","","0.0","","0.0","","0.0","","0.0","","","","36","","43",""
"-114.01","51.12","CALGARY INTL A","3031092","2023-06-01","2023","06","01","","13.1","","7.5","","10.3","","7.7","","0.0","","0.0","T","0.0","","0.0","T","","","34","","52",""
"-114.01","51.12","CALGARY INTL A","3031092","2023-06-02","2023","06","02","","21.5","","4.0","","12.8","","5.2","","0.0","","0.0","","0.0","","0.0","","","","","M","","M"
"-114.01","51.12","CALGARY INTL A","3031092","2023-06-03","2023","06","03","","24.3","","8.7","","16.5","","1.5","","0.0","","0.0","","0.0","","0.0","","","","11","","32",""
"-114.01","51.12","CALGARY INTL A","3031092","2023-06-04","2023","06","04","","29.2","","10.9","","20.1","","0.0","","2.1","","0.0","T","0.0","","0.0","T","","","14","","51",""
"-114.01","51.12","CALGARY INTL A","3031092","2023-06-05","2023","06","05","","25.4","","12.9","","19.2","","0.0","","1.2","","0.0","T","0.0","","0.0","T","","","1","","62",""
"-114.01","51.12","CALGARY INTL A","3031092","2023-06-06","2023","06","06","","23.2","","9.2","","16.2","","1.8","","0.0","","0.0","","0.0","","0.0","","","","35","","60",""
"-114.01","51.12","CALGARY INTL A","3031092","2023-06-07","2023","06","07","","29.3","","10.2","","19.8","","0.0","","1.8","","0.0","","0.0","","0.0","","","","","M","","M"
"-114.01","51.12","CALGARY INTL A","3031092","2023-06-08","2023","06","08","","29.9","","10.6","","20.3","","0.0","","2.3","","0.0","","0.0","","0.0","","","","15","","45",""
"-114.01","51.12","CALGARY INTL A","3031092","2023-06-09","2023","06","09","","27.8","","12.8","","20.3","","0.0","","2.3","","0.0","","0.0","","0.0","","","","14","","49",""
"-114.01","51.12","CALGARY INTL A","3031092","2023-06-10","2023","06","10","","27.5","","10.5","","19.0","","0.0","","1.0","","0.0","","0.0","","0.0","","","","17","","57",""
"-114.01","51.12","CALGARY INTL A","3031092","2023-06-11","2023","06","11","","23.1","","14.9","","19.0","","0.0","","1.0","","0.0","","0.0","","0.0","","","","34","","44",""
"-114.01","51.12","CALGARY INTL A","3031092","2023-06-12","2023","06","12","","27.1","","14.3","","20.7","","0.0","","2.7","","0.0","","0.0","","0.0","","","","","M","","M"
"-114.01","51.12","CALGARY INTL A","3031092","2023-06-13","2023","06","13","","30.0","","14.5","","22.3","","0.0","","4.3","","5.8","","0.0","","5.8","","","","23","","56",""
"-114.01","51.12","CALGARY INTL A","3031092","2023-06-14","2023","06","14","","16.7","","6.0","","11.4","","6.6","","0.0","","27.0","","0.0","","27.0","","","","32","","74",""
"-114.01","51.12","CALGARY INTL A","3031092","2023-06-15","2023","06","15","","18.0","","6.2","","12.1","","5.9","","0.0","","10.2","","0.0","","10.2","","","","33","","68",""
"-114.01","51.12","CALGARY INTL A","3031092","2023-06-16","2023","06","16","","25.3","","7.8","","16.6","","1.4","","0.0","","0.0","","0.0","","0.0","","","","29","","50",""
"-114.01","51.12","CALGARY INTL A","3031092","2023-06-17","2023","06","17","","23.2","","9.4","","16.3","","1.7","","0.0","","0.0","T","0.0","","0.0","T","","","14","","45",""
"-114.01","51.12","CALGARY INTL A","3031092","2023-06-18","2023","06","18","","13.0","","8.2","","10.6","","7.4","","0.0","","1.2","","0.0","","1.2","","","","35","","41",""
"-114.01","51.12","CALGARY INTL A","3031092","2023-06-19","2023","06","19","","14.3","","5.8","","10.1","","7.9","","0.0","","2.5","","0.0","","2.5","","","","33","","54",""
"-114.01","51.12","CALGARY INTL A","3031092","2023-06-20","2023","06","20","","7.5","","5.2","","6.4","","11.6","","0.0","","14.0","","0.0","","14.0","","","","33","","57",""
"-114.01","51.12","CALGARY INTL A","3031092","2023-06-21","2023","06","21","","17.1","","4.9","","11.0","","7.0","","0.0","","3.8","","0.0","","3.8","","","","2","","57",""
"-114.01","51.12","CALGARY INTL A","3031092","2023-06-22","2023","06","22","","20.2","","3.9","","12.1","","5.9","","0.0","","0.0","","0.0","","0.0","","","","20","","42",""
"-114.01","51.12","CALGARY INTL A","3031092","2023-06-23","2023","06","23","","23.0","","6.8","","14.9","","3.1","","0.0","","0.0","T","0.0","","0.0","T","","","29","","51",""
"-114.01","51.12","CALGARY INTL A","3031092","2023-06-24","2023","06","24","","25.3","","9.5","","17.4","","0.6","","0.0","","0.0","","0.0","","0.0","","","","33","","60",""
"-114.01","51.12","CALGARY INTL A","3031092","2023-06-25","2023","06","25","","20.7","","10.2","","15.5","","2.5","","0.0","","0.0","T","0.0","","0.0","T","","","31","","67",""
"-114.01","51.12","CALGARY INTL A","3031092","2023-06-26","2023","06","26","","24.9","","10.9","","17.9","","0.1","","0.0","","0.0","","0.0","","0.0","","","","4","","35",""
"-114.01","51.12","CALGARY INTL A","3031092","2023-06-27","2023","06","27","","26.2","","11.4","","18.8","","0.0","","0.8","","1.4","","0.0","","1.4","","","","33","","50",""
"-114.01","51.12","CALGARY INTL A","3031092","2023-06-28","2023","06","28","","26.8","","10.8","","18.8","","0.0","","0.8","","1.8","","0.0","","1.8","","","","33","","49",""
"-114.01","51.12","CALGARY INTL A","3031092","2023-06-29","2023","06","29","","28.4","","11.6","","20.0","","0.0","","2.0","","2.4","","0.0","","2.4","","","","31","","82",""
"-114.01","51.12","CALGARY INTL A","3031092","2023-06-30","2023","06","30","","27.6","","15.7","","21.7","","0.0","","3.7","","0.0","","0.0","","0.0","","","","17","","33",""
"-114.01","51.12","CALGARY INTL A","3031092","2023-07-01","2023","07","01","","30.2","","13.5","","21.9","","0.0","","3.9","","0.0","","0.0","","0.0","","","","35","","66",""
"-114.01","51.12","CALGARY INTL A","3031092","2023-07-02","2023","07","02","","19.9","","8.2","","14.1","","3.9","","0.0","","0.6","","0.0","","0.6","","","","33","","74",""
"-114.01","51.12","CALGARY INTL A","3031092","2023-07-03","2023","07","03","","19.4","","7.2","","13.3","","4.7","","0.0","","0.0","T","0.0","","0.0","T","","","33","","65",""
"-114.01","51.12","CALGARY INTL A","3031092","2023-07-04","2023","07","04","","20.0","","6.7","","13.4","","4.6","","0.0","","8.5","","0.0","","8.5","","","","33","","35",""
"-114.01","51.12","CALGARY INTL A","3031092","2023-07-05","2023","07","05","","24.4","","8.0","","16.2","","1.8","","0.0","","0.0","","0.0","","0.0","","","","","M","","M"
"-114.01","51.12","CALGARY INTL A","3031092","2023-07-06","2023","07","06","","24.1","","13.0","","18.6","","0.0","","0.6","","2.4","","0.0","","2.4","","","","20","","59",""
"-114.01","51.12","CALGARY INTL A","3031092","2023-07-07","2023","07","07","","23.7","","12.1","","17.9","","0.1","","0.0","","0.0","T","0.0","","0.0","T","","","36","","31",""
"-114.01","51.12","CALGARY INTL A","3031092","2023-07-08","2023","07","08","","26.8","","10.3","","18.6","","0.0","","0.6","","0.0","","0.0","","0.0","","","","13","","34",""
"-114.01","51.12","CALGARY INTL A","3031092","2023-07-09","2023","07","09","","29.9","","12.1","","21.0","","0.0","","3.0","","4.0","","0.0","","4.0","","","","30","","62",""
"-114.01","51.12","CALGARY INTL A","3031092","2023-07-10","2023","07","10","","27.1","","12.7","","19.9","","0.0","","1.9","","2.4","","0.0","","2.4","","","","36","","69",""
"-114.01","51.12","CALGARY INTL A","3031092","2023-07-11","2023","07","11","","19.6","","12.7","","16.2","","1.8","","0.0","","1.6","","0.0","","1.6","","","","34","","35",""
"-114.01","51.12","CALGARY INTL A","3031092","2023-07-12","2023","07","12","","23.2","","12.2","","17.7","","0.3","","0.0","","0.0","T","0.0","","0.0","T","","","34","","46",""
"-114.01","51.12","CALGARY INTL A","3031092","2023-07-13","2023","07","13","","22.3","","14.1","","18.2","","0.0","","0.2","","0.0","","0.0","","0.0","","","","30","","44",""
"-114.01","51.12","CALGARY INTL A","3031092","2023-07-14","2023","07","14","","22.9","","13.2","","18.1","","0.0","","0.1","","0.2","","0.0","","0.2","","","","2","","39",""
"-114.01","51.12","CALGARY INTL A","3031092","2023-07-15","2023","07","15","","25.2","","13.1","","19.2","","0.0","","1.2","","5.0","","0.0","","5.0","","","","35","","32",""
"-114.01","51.12","CALGARY INTL A","3031092","2023-07-16","2023","07","16","","26.5","","13.5","","20.0","","0.0","","2.0","","0.0","","0.0","","0.0","","","","13","","45",""
"-114.01","51.12","CALGARY INTL A","3031092","2023-07-17","2023","07","17","","21.8","","10.4","","16.1","","1.9","","0.0","","6.5","","0.0","","6.5","","","","29","","60",""
"-114.01","51.12","CALGARY INTL A","3031092","2023-07-18","2023","07","18","","22.6","","8.6","","15.6","","2.4","","0.0","","0.0","","0.0","","0.0","","","","36","","38",""
"-114.01","51.12","CALGARY INTL A","3031092","2023-07-19","2023","07","19","","23.8","","10.2","","17.0","","1.0","","0.0","","0.0","","0.0","","0.0","","","","14","","39",""
"-114.01","51.12","CALGARY INTL A","3031092","2023-07-20","2023","07","20","","27.4","","11.0","","19.2","","0.0","","1.2","","0.0","","0.0","","0.0","","","","16","","36",""
"-114.01","51.12","CALGARY INTL A","3031092","2023-07-21","2023","07","21","","29.6","","12.0","","20.8","","0.0","","2.8","","1.5","","0.0","","1.5","","","","32","","40",""
"-114.01","51.12","CALGARY INTL A","3031092","2023-07-22","2023","07","22","","31.0","","14.2","","22.6","","0.0","","4.6","","0.0","","0.0","","0.0","","","","","M","","M"
"-114.01","51.12","CALGARY INTL A","3031092","2023-07-23","2023","07","23","","29.3","","15.4","","22.4","","0.0","","4.4","","0.0","","0.0","","0.0","","","","35","","45",""
"-114.01","51.12","CALGARY INTL A","3031092","2023-07-24","2023","07","24","","35.1","","15.0","","25.1","","0.0","","7.1","","0.0","","0.0","","0.0","","","","12","","60",""
"-114.01","51.12","CALGARY INTL A","3031092","2023-07-25","2023","07","25","","25.9","","13.1","","19.5","","0.0","","1.5","","0.0","","0.0","","0.0","","","","29","","66",""
"-114.01","51.12","CALGARY INTL A","3031092","2023-07-26","2023","07","26","","23.9","","10.7","","17.3","","0.7","","0.0","","0.0","","0.0","","0.0","","","","1","","53",""
"-114.01","51.12","CALGARY INTL A","3031092","2023-07-27","2023","07","27","","19.1","","9.6","","14.4","","3.6","","0.0","","4.0","","0.0","","4.0","","","","3","","39",""
"-114.01","51.12","CALGARY INTL A","3031092","2023-07-28","2023","07","28","","14.4","","9.4","","11.9","","6.1","","0.0","","5.8","","0.0","","5.8","","","","14","","42",""
"-114.01","51.12","CALGARY INTL A","3031092","2023-07-29","2023","07","29","","25.1","","9.9","","17.5","","0.5","","0.0","","0.0","T","0.0","","0.0","T","","","15","","33",""
"-114.01","51.12","CALGARY INTL A","3031092","2023-07-30","2023","07","30","","31.9","","11.6","","21.8","","0.0","","3.8","","0.4","","0.0","","0.4","","","","35","","45",""
"-114.01","51.12","CALGARY INTL A","3031092","2023-07-31","2023","07","31","","28.3","","12.1","","20.2","","0.0","","2.2","","0.0","","0.0","","0.0","","","","8","","34",""
"-114.01","51.12","CALGARY INTL A","3031092","2023-08-01","2023","08","01","","27.2","","12.1","","19.7","","0.0","","1.7","","0.0","","0.0","","0.0","","","","10","","31",""
"-114.01","51.12","CALGARY INTL A","3031092","2023-08-02","2023","08","02","","30.0","","10.5","","20.3","","0.0","","2.3","","0.0","","0.0","","0.0","","","","11","","31",""
"-114.01","51.12","CALGARY INTL A","3031092","2023-08-03","2023","08","03","","23.6","","14.0","","18.8","","0.0","","0.8","","0.0","","0.0","","0.0","","","","35","","53",""
"-114.01","51.12","CALGARY INTL A","3031092","2023-08-04","2023","08","04","","25.9","","14.8","","20.4","","0.0","","2.4","","0.0","T","0.0","","0.0","T","","","15","","47",""
"-114.01","51.12","CALGARY INTL A","3031092","2023-08-05","2023","08","05","","23.5","","12.8","","18.2","","0.0","","0.2","","0.0","T","0.0","","0.0","T","","","","M","","M"
"-114.01","51.12","CALGARY INTL A","3031092","2023-08-06","2023","08","06","","27.5","","11.5","","19.5","","0.0","","1.5","","0.0","T","0.0","","0.0","T","","","35","","40",""
"-114.01","51.12","CALGARY INTL A","3031092","2023-08-07","2023","08","07","","26.5","","10.7","","18.6","","0.0","","0.6","","8.2","","0.0","","8.2","","","","2","","47",""
"-114.01","51.12","CALGARY INTL A","3031092","2023-08-08","2023","08","08","","25.1","","13.4","","19.3","","0.0","","1.3","","2.7","","0.0","","2.7","","","","33","","72",""
"-114.01","51.12","CALGARY INTL A","3031092","2023-08-09","2023","08","09","","25.3","","13.3","","19.3","","0.0","","1.3","","0.0","T","0.0","","0.0","T","","","29","","54",""
"-114.01","51.12","CALGARY INTL A","3031092","2023-08-10","2023","08","10","","24.5","","11.1","","17.8","","0.2","","0.0","","0.2","","0.0","","0.2","","","","2","","65",""
"-114.01","51.12","CALGARY INTL A","3031092","2023-08-11","2023","08","11","","23.7","","8.0","","15.9","","2.1","","0.0","","0.0","","0.0","","0.0","","","","4","","32",""
"-114.01","51.12","CALGARY INTL A","3031092","2023-08-12","2023","08","12","","22.6","","12.9","","17.8","","0.2","","0.0","","4.2","","0.0","","4.2","","","","32","","75",""
"-114.01","51.12","CALGARY INTL A","3031092","2023-08-13","2023","08","13","","28.6","","9.4","","19.0","","0.0","","1.0","","0.0","","0.0","","0.0","","","","","M","","M"
"-114.01","51.12","CALGARY INTL A","3031092","2023-08-14","2023","08","14","","33.0","","13.3","","23.2","","0.0","","5.2","","0.0","","0.0","","0.0","","","","33","","33",""
"-114.01","51.12","CALGARY INTL A","3031092","2023-08-15","2023","08","15","","33.4","","14.9","","24.2","","0.0","","6.2","","0.0","","0.0","","0.0","","","","2","","59",""
"-114.01","51.12","CALGARY INTL A","3031092","2023-08-16","2023","08","16","","28.0","","13.8","","20.9","","0.0","","2.9","","0.0","","0.0","","0.0","","","","12","","33",""
"-114.01","51.12","CALGARY INTL A","3031092","2023-08-17","2023","08","17","","33.8","","13.5","","23.7","","0.0","","5.7","","0.0","","0.0","","0.0","","","","19","","49",""
"-114.01","51.12","CALGARY INTL A","3031092","2023-08-18","2023","08","18","","27.6","","6.7","","17.2","","0.8","","0.0","","2.2","","0.0","","2.2","","","","35","","73",""
"-114.01","51.12","CALGARY INTL A","3031092","2023-08-19","2023","08","19","","16.8","","5.8","","11.3","","6.7","","0.0","","0.2","","0.0","","0.2","","","","34","","36",""
"-114.01","51.12","CALGARY INTL A","3031092","2023-08-20","2023","08","20","","20.0","","5.2","","12.6","","5.4","","0.0","","0.0","","0.0","","0.0","","","","17","","47",""
"-114.01","51.12","CALGARY INTL A","3031092","2023-08-21","2023","08","21","","18.0","","7.6","","12.8","","5.2","","0.0","","0.7","","0.0","","0.7","","","","","M","","M"
"-114.01","51.12","CALGARY INTL A","3031092","2023-08-22","2023","08","22","","19.8","","13.1","","16.5","","1.5","","0.0","","4.6","","0.0","","4.6","","","","14","","34",""
"-114.01","51.12","CALGARY INTL A","3031092","2023-08-23","2023","08","23","","22.8","","12.8","","17.8","","0.2","","0.0","","1.3","","0.0","","1.3","","","","29","","52",""
"-114.01","51.12","CALGARY INTL A","3031092","2023-08-24","2023","08","24","","18.6","","7.2","","12.9","","5.1","","0.0","","0.0","","0.0","","0.0","","","","33","","59",""
"-114.01","51.12","CALGARY INTL A","3031092","2023-08-25","2023","08","25","","23.0","","8.4","","15.7","","2.3","","0.0","","0.0","","0.0","","0.0","","","","15","","45",""
"-114.01","51.12","CALGARY INTL A","3031092","2023-08-26","2023","08","26","","27.3","","11.4","","19.4","","0.0","","1.4","","0.0","","0.0","","0.0","","","","33","","35",""
"-114.01","51.12","CALGARY INTL A","3031092","2023-08-27","2023","08","27","","27.7","","11.9","","19.8","","0.0","","1.8","","0.0","","0.0","","0.0","","","","","M","","M"
"-114.01","51.12","CALGARY INTL A","3031092","2023-08-28","2023","08","28","","30.8","","11.7","","21.3","","0.0","","3.3","","0.0","","0.0","","0.0","","","","","M","","M"
"-114.01","51.12","CALGARY INTL A","3031092","2023-08-29","2023","08","29","","31.2","","11.5","","21.4","","0.0","","3.4","","0.0","","0.0","","0.0","","","","14","","41",""
"-114.01","51.12","CALGARY INTL A","3031092","2023-08-30","2023","08","30","","23.6","","13.1","","18.4","","0.0","","0.4","","0.3","","0.0","","0.3","","","","36","","54",""
"-114.01","51.12","CALGARY INTL A","3031092","2023-08-31","2023","08","31","","19.0","","13.7","","16.4","","1.6","","0.0","","26.1","","0.0","","26.1","","","","31","","63",""
"-114.01","51.12","CALGARY INTL A","3031092","2023-09-01","2023","09","01","","24.0","","13.8","","18.9","","0.0","","0.9","","0.0","T","0.0","","0.0","T","","","17","","40",""
"-114.01","51.12","CALGARY INTL A","3031092","2023-09-02","2023","09","02","","27.6","","13.4","","20.5","","0.0","","2.5","","0.0","","0.0","","0.0","","","","29","","44",""
"-114.01","51.12","CALGARY INTL A","3031092","2023-09-03","2023","09","03","","21.4","","10.3","","15.9","","2.1","","0.0","","0.0","","0.0","","0.0","","","","35","","53",""
"-114.01","51.12","CALGARY INTL A","3031092","2023-09-04","2023","09","04","","11.9","","8.4","","10.2","","7.8","","0.0","","6.6","","0.0","","6.6","","","","","M","","M"
"-114.01","51.12","CALGARY INTL A","3031092","2023-09-05","2023","09","05","","22.2","","8.1","","15.2","","2.8","","0.0","","0.2","","0.0","","0.2","","","","33","","51",""
"-114.01","51.12","CALGARY INTL A","3031092","2023-09-06","2023","09","06","","16.6","","8.3","","12.5","","5.5","","0.0","","1.7","","0.0","","1.7","","","","22","","71",""
"-114.01","51.12","CALGARY INTL A","3031092","2023-09-07","2023","09","07","","19.2","","5.4","","12.3","","5.7","","0.0","","0.0","T","0.0","","0.0","T","","","11","","32",""
"-114.01","51.12","CALGARY INTL A","3031092","2023-09-08","2023","09","08","","18.1","","7.2","","12.7","","5.3","","0.0","","0.0","","0.0","","0.0","","","","","M","","M"
"-114.01","51.12","CALGARY INTL A","3031092","2023-09-09","2023","09","09","","21.2","","6.8","","14.0","","4.0","","0.0","","0.0","","0.0","","0.0","","","","15","","38",""
"-114.01","51.12","CALGARY INTL A","3031092","2023-09-10","2023","09","10","","22.1","","6.4","","14.3","","3.7","","0.0","","0.0","","0.0","","0.0","","","","19","","46",""
"-114.01","51.12","CALGARY INTL A","3031092","2023-09-11","2023","09","11","","24.5","","6.8","","15.7","","2.3","","0.0","","0.0","","0.0","","0.0","","","","16","","31",""
"-114.01","51.12","CALGARY INTL A","3031092","2023-09-12","2023","09","12","","23.9","","13.4","","18.7","","0.0","","0.7","","0.4","","0.0","","0.4","","","","","M","","M"
"-114.01","51.12","CALGARY INTL A","3031092","2023-09-13","2023","09","13","","20.9","","10.7","","15.8","","2.2","","0.0","","0.0","T","0.0","","0.0","T","","","8","","50",""
"-114.01","51.12","CALGARY INTL A","3031092","2023-09-14","2023","09","14","","20.3","","6.1","","13.2","","4.8","","0.0","","0.0","","0.0","","0.0","","","","","M","","M"
"-114.01","51.12","CALGARY INTL A","3031092","2023-09-15","2023","09","15","","25.7","","3.7","","14.7","","3.3","","0.0","","0.0","","0.0","","0.0","","","","","M","","M"
"-114.01","51.12","CALGARY INTL A","3031092","2023-09-16","2023","09","16","","28.7","","10.5","","19.6","","0.0","","1.6","","0.0","","0.0","","0.0","","","","29","","40",""
"-114.01","51.12","CALGARY INTL A","3031092","2023-09-17","2023","09","17","","26.1","","9.1","","17.6","","0.4","","0.0","","0.0","","0.0","","0.0","","","","31","","49",""
"-114.01","51.12","CALGARY INTL A","3031092","2023-09-18","2023","09","18","","20.5","","8.9","","14.7","","3.3","","0.0","","1.8","","0.0","","1.8","","","","1","","57",""
"-114.01","51.12","CALGARY INTL A","3031092","2023-09-19","2023","09","19","","13.1","","5.0","","9.1","","8.9","","0.0","","2.5","","0.0","","2.5","","","","28","","36",""
"-114.01","51.12","CALGARY INTL A","3031092","2023-09-20","2023","09","20","","8.9","","4.5","","6.7","","11.3","","0.0","","0.3","","0.0","","0.3","","","","34","","43",""
"-114.01","51.12","CALGARY INTL A","3031092","2023-09-21","2023","09","21","","15.6","","2.7","","9.2","","8.8","","0.0","","0.0","","0.0","","0.0","","","","15","","35",""
"-114.01","51.12","CALGARY INTL A","3031092","2023-09-22","2023","09","22","","20.1","","2.6","","11.4","","6.6","","0.0","","0.0","","0.0","","0.0","","","","17","","40",""
"-114.01","51.12","CALGARY INTL A","3031092","2023-09-23","2023","09","23","","21.8","","7.7","","14.8","","3.2","","0.0","","0.0","","0.0","","0.0","","","","16","","48",""
"-114.01","51.12","CALGARY INTL A","3031092","2023-09-24","2023","09","24","","20.1","","7.4","","13.8","","4.2","","0.0","","0.0","","0.0","","0.0","","","","29","","36",""
"-114.01","51.12","CALGARY INTL A","3031092","2023-09-25","2023","09","25","","20.2","","4.6","","12.4","","5.6","","0.0","","0.0","","0.0","","0.0","","","","20","","47",""
"-114.01","51.12","CALGARY INTL A","3031092","2023-09-26","2023","09","26","","21.4","","9.4","","15.4","","2.6","","0.0","","0.0","","0.0","","0.0","","","","23","","50",""
"-114.01","51.12","CALGARY INTL A","3031092","2023-09-27","2023","09","27","","16.1","","8.2","","12.2","","5.8","","0.0","","0.0","","0.0","","0.0","","","","27","","48",""
"-114.01","51.12","CALGARY INTL A","3031092","2023-09-28","2023","09","28","","15.9","","3.9","","9.9","","8.1","","0.0","","0.5","","0.0","","0.5","","","","34","","44",""
"-114.01","51.12","CALGARY INTL A","3031092","2023-09-29","2023","09","29","","14.3","","-0.6","","6.9","","11.1","","0.0","","0.0","T","0.0","","0.0","T","","","2","","37",""
"-114.01","51.12","CALGARY INTL A","3031092","2023-09-30","2023","09","30","","6.1","","3.5","","4.8","","13.2","","0.0","","4.8","","0.0","","4.8","","","","3","","33",""
"-114.01","51.12","CALGARY INTL A","3031092","2023-10-01","2023","10","01","","12.5","","3.3","","7.9","","10.1","","0.0","","0.4","","0.0","","0.4","","","","18","","38",""
"-114.01","51.12","CALGARY INTL A","3031092","2023-10-02","2023","10","02","","18.0","","1.5","","9.8","","8.2","","0.0","","0.0","T","0.0","","0.0","T","","","31","","33",""
"-114.01","51.12","CALGARY INTL A","3031092","2023-10-03","2023","10","03","","15.1","","1.2","","8.2","","9.8","","0.0","","0.0","","0.0","","0.0","","","","","M","","M"
"-114.01","51.12","CALGARY INTL A","3031092","2023-10-04","2023","10","04","","13.1","","3.6","","8.4","","9.6","","0.0","","0.0","T","0.0","","0.0","T","","","33","","57",""
"-114.01","51.12","CALGARY INTL A","3031092","2023-10-05","2023","10","05","","10.2","","1.2","","5.7","","12.3","","0.0","","0.0","T","0.0","","0.0","T","","","2","","37",""
"-114.01","51.12","CALGARY INTL A","3031092","2023-10-06","2023","10","06","","20.8","","-0.9","","10.0","","8.0","","0.0","","0.0","","0.0","","0.0","","","","","M","","M"
"-114.01","51.12","CALGARY INTL A","3031092","2023-10-07","2023","10","07","","23.3","","5.6","","14.5","","3.5","","0.0","","0.0","","0.0","","0.0","","","","17","","35",""
"-114.01","51.12","CALGARY INTL A","3031092","2023-10-08","2023","10","08","","25.8","","3.5","","14.7","","3.3","","0.0","","0.0","","0.0","","0.0","","","","","M","","M"
"-114.01","51.12","CALGARY INTL A","3031092","2023-10-09","2023","10","09","","25.2","","5.6","","15.4","","2.6","","0.0","","0.0","","0.0","","0.0","","","","22","","32",""
"-114.01","51.12","CALGARY INTL A","3031092","2023-10-10","2023","10","10","","21.0","","9.0","","15.0","","3.0","","0.0","","0.0","","0.0","","0.0","","","","16","","40",""
"-114.01","51.12","CALGARY INTL A","3031092","2023-10-11","2023","10","11","","10.6","","4.9","","7.8","","10.2","","0.0","","7.9","","0.0","","7.9","","","","32","","36",""
"-114.01","51.12","CALGARY INTL A","3031092","2023-10-12","2023","10","12","","9.4","","5.4","","7.4","","10.6","","0.0","","4.6","","0.0","","4.6","","","","33","","45",""
"-114.01","51.12","CALGARY INTL A","3031092","2023-10-13","2023","10","13","","9.7","","3.5","","6.6","","11.4","","0.0","","0.0","","0.0","","0.0","","","","14","","53",""
"-114.01","51.12","CALGARY INTL A","3031092","2023-10-14","2023","10","14","","13.3","","2.2","","7.8","","10.2","","0.0","","0.0","","0.0","","0.0","","","","15","","35",""
"-114.01","51.12","CALGARY INTL A","3031092","2023-10-15","2023","10","15","","18.5","","4.0","","11.3","","6.7","","0.0","","0.0","","0.0","","0.0","","","","29","","43",""
"-114.01","51.12","CALGARY INTL A","3031092","2023-10-16","2023","10","16","","12.6","","2.5","","7.6","","10.4","","0.0","","0.0","","0.0","","0.0","","","","","M","","M"
"-114.01","51.12","CALGARY INTL A","3031092","2023-10-17","2023","10","17","","15.9","","6.6","","11.3","","6.7","","0.0","","9.3","","0.0","","9.3","","","","30","","54",""
"-114.01","51.12","CALGARY INTL A","3031092","2023-10-18","2023","10","18","","20.1","","5.4","","12.8","","5.2","","0.0","","0.2","","0.0","","0.2","","","","29","","57",""
"-114.01","51.12","CALGARY INTL A","3031092","2023-10-19","2023","10","19","","21.6","","5.1","","13.4","","4.6","","0.0","","0.0","","0.0","","0.0","","","","29","","64",""
"-114.01","51.12","CALGARY INTL A","3031092","2023-10-20","2023","10","20","","12.1","","2.0","","7.1","","10.9","","0.0","","0.0","","0.0","","0.0","","","","6","","37",""
"-114.01","51.12","CALGARY INTL A","3031092","2023-10-21","2023","10","21","","9.8","","0.6","","5.2","","12.8","","0.0","","0.0","","0.0","","0.0","","","","35","","34",""
"-114.01","51.12","CALGARY INTL A","3031092","2023-10-22","2023","10","22","","5.3","","1.3","","3.3","","14.7","","0.0","","0.0","","0.0","","0.0","","","","","M","","M"
"-114.01","51.12","CALGARY INTL A","3031092","2023-10-23","2023","10","23","","1.7","","-7.4","","-2.9","","20.9","","0.0","","0.8","","9.2","","10.0","","0","T","6","","45",""
"-114.01","51.12","CALGARY INTL A","3031092","2023-10-24","2023","10","24","","-6.9","","-12.5","","-9.7","","27.7","","0.0","","0.0","","5.2","","2.8","","12","","6","","37",""
"-114.01","51.12","CALGARY INTL A","3031092","2023-10-25","2023","10","25","","-8.6","","-16.6","","-12.6","","30.6","","0.0","","0.0","","0.0","T","0.0","T","10","","","M","","M"
"-114.01","51.12","CALGARY INTL A","3031092","2023-10-26","2023","10","26","","-6.8","","-16.9","","-11.9","","29.9","","0.0","","0.0","","0.4","","0.4","","10","E","34","","32",""
"-114.01","51.12","CALGARY INTL A","3031092","2023-10-27","2023","10","27","","-2.8","","-11.6","","-7.2","","25.2","","0.0","","0.0","","1.2","","1.2","","11","","33","","35",""
"-114.01","51.12","CALGARY INTL A","3031092","2023-10-28","2023","10","28","","-0.2","","-8.4","","-4.3","","22.3","","0.0","","0.0","","0.0","T","0.0","T","11","","31","","51",""
"-114.01","51.12","CALGARY INTL A","3031092","2023-10-29","2023","10","29","","2.2","","-10.0","","-3.9","","21.9","","0.0","","0.0","","0.0","","0.0","","9","","","M","","M"
